10,-1
201,-1
220,-1
204,-1
203,-1
222,-1
212,-1
225,-1
301,506
207,-1
211,-1
223,-1
202,-1
221,-1
215,-1
5,-1
15,-1
9,-1
110,517
8,-1
6,-1
219,-1
4,-1
209,-1
321,510
304,521
11,-1
303,522
325,520
2,-1
208,-1
210,-1
315,517
13,-1
1,-1
218,-1
312,529
307,527
323,526
302,526
105,524
310,509
320,539
205,-1
217,-1
7,-1
113,512
206,-1
214,-1
216,-1
104,527
305,507
308,521
224,-1
317,509
314,506
319,534
108,537
213,-1
12,-1
106,539
324,507
318,526
115,546
101,529
322,559
14,-1
109,549
311,557
313,510
306,522
112,511
3,-1
114,506
102,544
111,548
316,526
309,553
107,532
103,506
233,-1
247,-1
234,-1
237,-1
242,-1
236,-1
24,-1
231,-1
246,-1
20,-1
227,-1
232,-1
230,-1
16,-1
248,-1
250,-1
243,-1
25,-1
331,510
235,-1
333,519
334,518
28,-1
332,511
244,-1
327,514
249,-1
336,521
245,-1
229,-1
347,528
125,513
18,-1
239,-1
21,-1
345,506
120,526
350,521
349,511
238,-1
30,-1
241,-1
116,528
346,534
19,-1
348,530
337,542
228,-1
226,-1
341,507
22,-1
344,526
240,-1
121,518
17,-1
27,-1
26,-1
343,540
330,545
124,552
128,537
329,531
23,-1
118,530
29,-1
335,545
130,525
119,522
326,519
127,513
123,507
126,514
342,567
328,525
117,519
129,510
340,523
338,537
339,544
122,528
42,-1
33,-1
252,-1
263,-1
259,-1
264,-1
265,-1
37,-1
267,-1
268,-1
262,-1
352,508
359,507
273,-1
32,-1
256,-1
365,509
269,-1
137,510
272,-1
367,511
251,-1
275,-1
31,-1
34,-1
36,-1
44,-1
369,509
356,512
132,514
43,-1
364,525
258,-1
45,-1
373,520
142,534
270,-1
274,-1
39,-1
253,-1
368,530
133,539
266,-1
257,-1
351,522
136,519
38,-1
260,-1
353,508
271,-1
366,507
358,518
372,532
374,515
143,523
134,530
370,519
360,509
40,-1
254,-1
138,513
145,527
35,-1
362,552
261,-1
131,541
255,-1
357,523
375,545
144,542
371,520
41,-1
140,513
135,510
355,507
139,536
361,511
363,573
141,506
354,519
47,-1
54,-1
280,-1
283,-1
284,-1
49,-1
51,-1
288,-1
278,-1
293,-1
291,-1
56,-1
48,-1
299,-1
289,-1
378,506
292,-1
50,-1
297,-1
279,-1
384,515
389,506
294,-1
282,-1
393,514
295,-1
287,-1
383,523
277,-1
286,-1
290,-1
285,-1
276,-1
55,-1
394,511
53,-1
52,-1
380,534
382,514
156,527
281,-1
377,512
57,-1
385,511
60,-1
387,518
59,-1
392,530
296,-1
386,519
300,-1
151,544
58,-1
159,506
390,523
391,544
376,523
381,516
298,-1
397,540
46,-1
154,559
158,509
395,537
388,556
157,522
152,529
398,508
150,550
149,563
153,534
399,557
147,571
379,553
148,561
160,530
400,525
146,516
155,544
396,530
