225,-1
203,-1
216,-1
212,-1
208,-1
217,-1
13,-1
218,-1
202,-1
201,-1
213,-1
316,508
220,-1
222,-1
318,506
10,-1
312,512
211,-1
325,517
15,-1
210,-1
308,516
214,-1
5,-1
311,506
3,-1
215,-1
223,-1
310,507
322,515
303,528
320,518
302,523
12,-1
2,-1
11,-1
323,508
314,514
224,-1
7,-1
115,520
110,525
221,-1
103,517
205,-1
315,518
207,-1
107,507
317,542
1,-1
113,543
324,512
219,-1
307,506
209,-1
313,544
105,532
321,514
9,-1
6,-1
8,-1
14,-1
111,526
305,518
204,-1
4,-1
101,516
109,508
102,533
112,535
206,-1
106,511
301,562
104,507
304,509
319,522
108,515
306,506
114,516
309,524
235,-1
237,-1
247,-1
226,-1
232,-1
231,-1
241,-1
230,-1
337,506
26,-1
246,-1
335,510
228,-1
250,-1
30,-1
243,-1
229,-1
347,514
22,-1
330,511
350,506
240,-1
328,509
326,519
242,-1
24,-1
27,-1
331,521
20,-1
25,-1
244,-1
340,509
341,525
126,523
342,509
21,-1
238,-1
18,-1
233,-1
120,510
227,-1
122,522
23,-1
239,-1
16,-1
19,-1
28,-1
249,-1
17,-1
332,544
329,533
121,515
346,541
234,-1
349,506
125,525
130,541
338,520
248,-1
127,532
333,521
128,514
339,518
123,520
29,-1
236,-1
344,535
245,-1
348,509
334,515
327,529
117,522
116,527
124,547
336,508
129,510
119,530
118,539
345,510
343,563
34,-1
272,-1
263,-1
271,-1
43,-1
37,-1
273,-1
259,-1
267,-1
363,506
269,-1
255,-1
260,-1
274,-1
266,-1
371,511
359,508
372,515
257,-1
41,-1
369,509
374,507
35,-1
360,510
134,523
373,518
355,514
137,521
262,-1
40,-1
42,-1
366,516
31,-1
141,513
252,-1
251,-1
367,527
142,506
143,533
265,-1
254,-1
268,-1
44,-1
362,514
253,-1
131,512
33,-1
45,-1
135,525
270,-1
264,-1
368,509
256,-1
275,-1
352,519
357,536
140,526
353,512
370,508
36,-1
144,517
38,-1
261,-1
365,523
133,517
258,-1
375,512
354,526
138,506
145,521
361,507
32,-1
39,-1
364,522
136,514
351,539
356,523
358,511
132,506
139,506
59,-1
58,-1
286,-1
299,-1
295,-1
278,-1
297,-1
300,-1
292,-1
48,-1
276,-1
291,-1
284,-1
294,-1
397,507
60,-1
277,-1
47,-1
50,-1
51,-1
282,-1
298,-1
283,-1
293,-1
147,506
391,513
384,513
56,-1
288,-1
394,515
54,-1
52,-1
285,-1
376,522
392,525
290,-1
158,534
159,536
53,-1
55,-1
400,532
395,536
382,521
398,521
279,-1
378,539
280,-1
390,511
287,-1
148,539
49,-1
152,519
377,535
150,534
393,530
151,535
388,527
383,534
281,-1
289,-1
57,-1
46,-1
296,-1
386,560
380,517
149,514
156,538
399,563
381,509
157,508
387,521
154,540
160,556
146,511
389,514
379,530
153,537
155,537
385,545
396,516
