277,-1
286,-1
232,-1
243,-1
255,-1
15,-1
236,-1
28,-1
386,506
260,-1
256,-1
254,-1
204,-1
224,-1
208,-1
252,-1
246,-1
377,516
287,-1
242,-1
218,-1
115,515
272,-1
281,-1
269,-1
343,521
239,-1
360,517
44,-1
35,-1
217,-1
296,-1
381,508
128,525
202,-1
293,-1
245,-1
317,506
11,-1
354,527
318,519
29,-1
266,-1
308,528
302,509
332,542
261,-1
283,-1
304,535
34,-1
300,-1
345,514
352,536
366,510
324,540
2,-1
230,-1
216,-1
393,522
4,-1
355,555
240,-1
52,-1
228,-1
111,525
361,518
258,-1
346,550
144,539
12,-1
339,543
336,564
271,-1
279,-1
299,-1
369,550
152,513
241,-1
372,555
214,-1
49,-1
41,-1
220,-1
51,-1
225,-1
387,566
22,-1
356,576
371,515
253,-1
151,506
112,521
104,532
262,-1
342,574
135,565
40,-1
251,-1
31,-1
325,514
275,-1
330,544
396,570
6,-1
19,-1
205,-1
7,-1
248,-1
379,534
129,567
209,-1
131,512
328,548
305,507
314,534
10,-1
134,566
18,-1
351,520
353,529
383,572
348,513
226,-1
30,-1
399,549
400,574
119,521
375,526
16,-1
340,567
316,572
264,-1
362,538
149,552
102,578
106,531
116,507
210,-1
295,-1
280,-1
358,573
130,517
238,-1
341,565
37,-1
118,527
233,-1
60,-1
215,-1
212,-1
110,534
270,-1
17,-1
42,-1
309,543
380,515
320,573
263,-1
141,576
107,552
23,-1
247,-1
265,-1
326,540
312,514
310,527
122,579
259,-1
20,-1
234,-1
140,573
5,-1
211,-1
43,-1
57,-1
120,506
364,544
36,-1
48,-1
249,-1
359,512
282,-1
315,533
395,544
219,-1
298,-1
333,539
160,539
13,-1
142,535
294,-1
222,-1
268,-1
203,-1
257,-1
273,-1
207,-1
291,-1
136,520
143,525
117,547
235,-1
267,-1
123,542
391,506
53,-1
227,-1
25,-1
276,-1
367,506
137,565
370,559
363,554
153,507
365,551
14,-1
338,573
201,-1
229,-1
105,547
223,-1
394,530
307,525
311,550
9,-1
148,546
376,517
50,-1
303,534
59,-1
398,544
274,-1
32,-1
357,538
55,-1
319,550
46,-1
347,575
278,-1
231,-1
349,560
150,513
157,567
285,-1
237,-1
322,553
334,576
289,-1
382,566
113,560
125,542
109,526
284,-1
3,-1
290,-1
155,520
335,554
297,-1
301,540
8,-1
146,523
337,516
27,-1
56,-1
389,516
368,572
159,536
45,-1
397,510
329,550
373,574
156,507
1,-1
108,513
385,530
114,559
331,536
206,-1
374,546
127,516
213,-1
39,-1
33,-1
101,510
323,563
244,-1
327,579
58,-1
221,-1
250,-1
145,522
390,536
24,-1
132,560
292,-1
288,-1
26,-1
21,-1
158,510
54,-1
124,507
103,547
378,563
321,514
133,521
392,510
350,516
126,510
388,512
38,-1
313,529
47,-1
139,530
154,513
384,561
121,517
344,530
138,507
306,540
147,507
