243,-1
208,-1
3,-1
247,-1
207,-1
230,-1
202,-1
240,-1
245,-1
265,-1
275,-1
271,-1
248,-1
296,-1
221,-1
26,-1
219,-1
302,510
23,-1
206,-1
24,-1
308,519
365,512
242,-1
375,513
371,513
46,-1
40,-1
241,-1
238,-1
343,529
268,-1
60,-1
12,-1
225,-1
204,-1
236,-1
284,-1
342,514
330,533
112,506
347,537
307,537
273,-1
48,-1
293,-1
239,-1
338,517
304,512
281,-1
345,541
319,534
4,-1
103,550
340,546
220,-1
47,-1
124,536
146,531
140,531
285,-1
295,-1
384,524
228,-1
306,544
252,-1
10,-1
51,-1
272,-1
35,-1
270,-1
42,-1
22,-1
278,-1
211,-1
104,522
160,543
263,-1
223,-1
123,560
339,533
368,549
148,537
320,527
325,549
348,572
56,-1
32,-1
135,518
393,543
341,561
321,576
5,-1
209,-1
396,580
126,579
336,559
395,535
294,-1
27,-1
262,-1
151,533
381,552
132,515
385,543
122,532
142,534
41,-1
53,-1
258,-1
266,-1
31,-1
127,512
44,-1
259,-1
8,-1
21,-1
378,543
373,574
201,-1
277,-1
217,-1
370,551
309,529
394,525
300,-1
39,-1
261,-1
292,-1
311,554
289,-1
110,564
215,-1
9,-1
227,-1
55,-1
147,579
25,-1
36,-1
249,-1
235,-1
328,577
359,527
352,577
377,523
301,525
323,567
105,554
141,540
372,580
214,-1
17,-1
244,-1
131,541
29,-1
363,577
156,569
358,547
253,-1
283,-1
136,521
117,509
315,529
362,562
314,513
153,556
15,-1
317,545
7,-1
260,-1
125,532
366,560
144,558
361,545
58,-1
392,546
108,560
282,-1
269,-1
155,543
107,511
383,521
389,551
2,-1
139,557
57,-1
286,-1
290,-1
229,-1
59,-1
54,-1
222,-1
218,-1
121,576
280,-1
257,-1
297,-1
287,-1
19,-1
335,558
255,-1
344,548
11,-1
205,-1
264,-1
400,579
291,-1
369,528
119,509
109,575
299,-1
158,536
327,577
250,-1
52,-1
49,-1
246,-1
203,-1
322,526
349,579
13,-1
216,-1
353,563
279,-1
386,537
355,524
102,542
115,560
382,550
149,513
232,-1
129,576
237,-1
154,542
43,-1
380,540
157,550
305,533
391,531
152,524
399,529
379,517
360,572
357,547
316,522
210,-1
212,-1
387,549
397,551
34,-1
318,557
364,546
231,-1
226,-1
288,-1
312,508
14,-1
329,568
390,570
251,-1
274,-1
298,-1
233,-1
18,-1
310,518
388,510
351,506
50,-1
267,-1
374,508
159,580
33,-1
20,-1
111,570
350,560
38,-1
346,559
276,-1
254,-1
331,526
113,559
234,-1
1,-1
120,510
224,-1
114,528
398,524
134,537
30,-1
332,558
303,572
101,508
133,520
337,560
326,540
37,-1
143,561
138,521
354,519
256,-1
118,536
213,-1
130,513
6,-1
137,508
28,-1
45,-1
334,525
16,-1
376,531
106,506
333,548
313,510
128,507
150,546
324,530
367,547
145,510
116,509
356,519
