256,-1
298,-1
15,-1
239,-1
11,-1
59,-1
21,-1
8,-1
225,-1
216,-1
293,-1
242,-1
208,-1
240,-1
266,-1
325,506
282,-1
278,-1
111,513
339,515
213,-1
58,-1
44,-1
297,-1
35,-1
316,515
398,524
212,-1
32,-1
342,517
12,-1
287,-1
284,-1
37,-1
20,-1
19,-1
25,-1
378,519
112,507
258,-1
384,507
120,506
356,541
397,519
234,-1
308,532
267,-1
159,541
358,508
108,541
387,518
27,-1
340,538
5,-1
229,-1
43,-1
220,-1
367,510
46,-1
115,556
313,539
246,-1
211,-1
49,-1
39,-1
285,-1
265,-1
253,-1
206,-1
249,-1
144,547
105,517
143,516
273,-1
365,507
366,560
137,542
121,570
382,561
149,515
55,-1
6,-1
218,-1
53,-1
158,562
210,-1
329,531
393,576
135,563
311,526
132,561
228,-1
45,-1
153,509
306,525
139,530
312,568
119,561
268,-1
385,533
346,538
127,549
272,-1
243,-1
251,-1
328,513
349,536
155,526
214,-1
372,506
283,-1
51,-1
227,-1
106,531
125,577
351,510
223,-1
26,-1
373,544
252,-1
292,-1
269,-1
60,-1
56,-1
334,579
205,-1
281,-1
235,-1
320,571
146,570
318,547
383,520
202,-1
7,-1
294,-1
151,523
238,-1
314,528
368,539
327,526
288,-1
9,-1
353,574
145,550
392,523
160,522
47,-1
18,-1
241,-1
388,508
237,-1
57,-1
126,534
1,-1
215,-1
217,-1
276,-1
203,-1
323,541
201,-1
335,532
271,-1
343,558
381,536
310,578
33,-1
36,-1
369,545
302,535
315,514
28,-1
232,-1
371,510
263,-1
38,-1
305,549
286,-1
352,557
16,-1
257,-1
2,-1
394,546
289,-1
156,559
147,537
109,543
261,-1
48,-1
204,-1
107,555
247,-1
13,-1
231,-1
101,539
259,-1
338,558
337,545
332,525
219,-1
331,506
347,509
118,553
233,-1
224,-1
128,533
299,-1
304,517
116,528
376,551
24,-1
236,-1
226,-1
357,532
264,-1
157,562
280,-1
341,567
291,-1
317,562
22,-1
30,-1
248,-1
245,-1
102,542
389,541
324,521
262,-1
303,569
359,533
133,563
17,-1
255,-1
136,565
270,-1
386,557
301,575
138,561
333,534
113,546
319,540
363,566
355,509
345,519
370,509
40,-1
209,-1
391,528
336,536
50,-1
361,562
52,-1
254,-1
309,506
380,537
296,-1
274,-1
148,568
362,530
399,552
364,545
250,-1
279,-1
300,-1
14,-1
150,515
34,-1
374,510
354,515
275,-1
4,-1
221,-1
295,-1
124,562
207,-1
244,-1
152,524
379,514
230,-1
29,-1
277,-1
321,509
344,506
130,561
350,522
348,562
326,573
260,-1
377,507
307,514
400,526
290,-1
375,522
10,-1
104,523
114,530
122,575
395,524
3,-1
140,553
330,521
54,-1
42,-1
117,571
390,512
222,-1
360,518
134,540
31,-1
142,506
396,554
129,531
41,-1
23,-1
322,508
131,506
154,514
110,523
103,519
141,506
123,506
